,RF Time,RF Frequency,RF PSD
0,Grass,Concrete,Gravel
1,Grass,Concrete,Gravel
2,Grass,Concrete,Gravel
3,Grass,Concrete,Gravel
4,Linoleum,Concrete,Sidewalk
5,Linoleum,Concrete,Grass
6,Grass,Concrete,Grass
7,Grass,Sidewalk,Asphalt
8,Grass,Asphalt,Asphalt
9,Grass,Sidewalk,Asphalt
10,Sidewalk,Sidewalk,Asphalt
11,Sidewalk,Sidewalk,Sidewalk
12,Sidewalk,Sidewalk,Grass
13,Grass,Sidewalk,Asphalt
14,Grass,Sidewalk,Asphalt
15,Grass,Asphalt,Asphalt
16,Grass,Asphalt,Asphalt
17,Grass,Asphalt,Asphalt
18,Sidewalk,Asphalt,Grass
19,Sidewalk,Grass,Grass
20,Grass,Linoleum,Linoleum
21,Grass,Grass,Linoleum
22,Grass,Grass,Linoleum
23,Grass,Grass,Grass
24,Linoleum,Grass,Grass
25,Grass,Grass,Linoleum
26,Grass,Grass,Linoleum
27,Grass,Grass,Concrete
28,Grass,Grass,Concrete
29,Grass,Grass,Concrete
30,Grass,Grass,Linoleum
31,Grass,Grass,Linoleum
32,Linoleum,Grass,Carpet
33,Linoleum,Grass,Linoleum
34,Grass,Grass,Concrete
35,Grass,Grass,Concrete
36,Grass,Grass,Concrete
37,Grass,Grass,Linoleum
38,Grass,Grass,Concrete
39,Grass,Grass,Concrete
40,Grass,Grass,Concrete
41,Grass,Grass,Concrete
42,Grass,Grass,Carpet
43,Grass,Grass,Linoleum
44,Linoleum,Grass,Concrete
45,Grass,Grass,Carpet
46,Grass,Grass,Grass
47,Grass,Grass,Concrete
48,Grass,Grass,Carpet
49,Grass,Grass,Concrete
50,Grass,Grass,Concrete
51,Grass,Grass,Concrete
52,Grass,Grass,Grass
53,Linoleum,Grass,Linoleum
54,Linoleum,Grass,Concrete
55,Linoleum,Grass,Concrete
56,Linoleum,Grass,Concrete
57,Linoleum,Grass,Linoleum
58,Linoleum,Grass,Concrete
59,Linoleum,Grass,Concrete
60,Linoleum,Grass,Linoleum
61,Linoleum,Grass,Linoleum
62,Linoleum,Grass,Linoleum
63,Linoleum,Gravel,Concrete
64,Grass,Grass,Concrete
65,Grass,Grass,Linoleum
66,Grass,Grass,Concrete
67,Grass,Grass,Concrete
68,Grass,Grass,Concrete
69,Grass,Grass,Concrete
70,Linoleum,Grass,Concrete
71,Grass,Gravel,Sidewalk
72,Grass,Gravel,Concrete
73,Grass,Gravel,Sidewalk
74,Concrete,Gravel,Carpet
75,Sidewalk,Gravel,Concrete
76,Grass,Grass,Sidewalk
77,Linoleum,Gravel,Linoleum
78,Grass,Gravel,Concrete
79,Grass,Gravel,Carpet
80,Grass,Gravel,Sidewalk
81,Linoleum,Gravel,Linoleum
82,Grass,Gravel,Concrete
83,Grass,Grass,Concrete
84,Grass,Grass,Linoleum
85,Grass,Grass,Concrete
86,Linoleum,Grass,Concrete
87,Linoleum,Grass,Concrete
88,Linoleum,Grass,Linoleum
89,Linoleum,Grass,Concrete
90,Linoleum,Grass,Linoleum
91,Grass,Grass,Concrete
92,Grass,Grass,Grass
93,Grass,Grass,Linoleum
94,Grass,Grass,Linoleum
95,Grass,Grass,Linoleum
96,Grass,Grass,Grass
97,Grass,Grass,Linoleum
98,Grass,Grass,Grass
99,Linoleum,Grass,Linoleum
100,Grass,Grass,Concrete
101,Grass,Grass,Concrete
102,Grass,Grass,Linoleum
103,Grass,Grass,Grass
104,Grass,Grass,Concrete
105,Grass,Grass,Linoleum
106,Grass,Grass,Grass
107,Grass,Grass,Concrete
108,Grass,Grass,Concrete
109,Grass,Grass,Linoleum
110,Grass,Gravel,Linoleum
111,Linoleum,Gravel,Concrete
112,Concrete,Gravel,Linoleum
113,Concrete,Grass,Carpet
114,Linoleum,Gravel,Concrete
115,Carpet,Gravel,Linoleum
116,Concrete,Gravel,Linoleum
117,Concrete,Grass,Linoleum
118,Linoleum,Grass,Linoleum
119,Linoleum,Grass,Concrete
120,Grass,Grass,Concrete
121,Grass,Grass,Grass
122,Grass,Grass,Concrete
123,Linoleum,Grass,Concrete
124,Linoleum,Grass,Concrete
125,Linoleum,Grass,Linoleum
126,Linoleum,Grass,Linoleum
127,Linoleum,Grass,Linoleum
128,Grass,Grass,Linoleum
129,Grass,Grass,Linoleum
130,Grass,Grass,Linoleum
131,Grass,Grass,Concrete
132,Grass,Grass,Linoleum
133,Grass,Grass,Concrete
134,Grass,Grass,Concrete
135,Grass,Grass,Concrete
136,Grass,Grass,Concrete
137,Linoleum,Gravel,Concrete
138,Grass,Grass,Concrete
139,Concrete,Grass,Linoleum
140,Concrete,Grass,Carpet
141,Concrete,Gravel,Linoleum
142,Linoleum,Grass,Concrete
143,Grass,Gravel,Carpet
144,Grass,Gravel,Sidewalk
145,Grass,Grass,Concrete
146,Grass,Grass,Linoleum
147,Grass,Grass,Linoleum
148,Grass,Grass,Linoleum
149,Grass,Grass,Linoleum
150,Linoleum,Grass,Linoleum
151,Linoleum,Grass,Concrete
152,Grass,Grass,Grass
153,Linoleum,Grass,Grass
154,Grass,Grass,Grass
155,Grass,Grass,Grass
156,Grass,Grass,Linoleum
157,Grass,Grass,Concrete
158,Grass,Grass,Concrete
159,Grass,Grass,Linoleum
160,Grass,Grass,Concrete
161,Grass,Grass,Concrete
162,Grass,Grass,Linoleum
163,Grass,Grass,Concrete
164,Concrete,Gravel,Carpet
165,Linoleum,Grass,Linoleum
166,Linoleum,Grass,Concrete
167,Grass,Grass,Linoleum
168,Grass,Grass,Concrete
169,Linoleum,Grass,Concrete
170,Linoleum,Grass,Linoleum
171,Grass,Grass,Linoleum
172,Grass,Grass,Concrete
173,Grass,Grass,Concrete
174,Linoleum,Grass,Concrete
175,Linoleum,Grass,Concrete
176,Linoleum,Grass,Concrete
177,Linoleum,Grass,Linoleum
178,Grass,Grass,Linoleum
179,Linoleum,Grass,Concrete
180,Linoleum,Grass,Linoleum
181,Linoleum,Grass,Concrete
182,Linoleum,Grass,Linoleum
183,Linoleum,Grass,Carpet
184,Grass,Grass,Concrete
185,Grass,Grass,Carpet
186,Linoleum,Grass,Concrete
187,Linoleum,Grass,Carpet
188,Linoleum,Gravel,Linoleum
189,Concrete,Gravel,Carpet
190,Grass,Gravel,Sidewalk
191,Concrete,Gravel,Sidewalk
192,Linoleum,Gravel,Concrete
193,Linoleum,Grass,Carpet
194,Grass,Grass,Linoleum
195,Linoleum,Grass,Linoleum
196,Linoleum,Grass,Linoleum
197,Linoleum,Grass,Concrete
198,Linoleum,Grass,Carpet
199,Linoleum,Grass,Concrete
200,Linoleum,Grass,Linoleum
201,Linoleum,Grass,Linoleum
202,Grass,Grass,Concrete
203,Grass,Grass,Concrete
204,Grass,Grass,Concrete
205,Linoleum,Grass,Concrete
206,Grass,Grass,Linoleum
207,Grass,Grass,Linoleum
208,Linoleum,Gravel,Concrete
209,Linoleum,Gravel,Concrete
210,Sidewalk,Gravel,Linoleum
211,Linoleum,Grass,Concrete
212,Linoleum,Gravel,Sidewalk
213,Linoleum,Gravel,Sidewalk
214,Grass,Gravel,Sidewalk
215,Grass,Grass,Concrete
216,Grass,Grass,Linoleum
217,Grass,Grass,Linoleum
218,Grass,Grass,Concrete
219,Linoleum,Grass,Concrete
220,Linoleum,Grass,Concrete
221,Linoleum,Grass,Carpet
222,Grass,Grass,Carpet
223,Linoleum,Grass,Concrete
224,Linoleum,Grass,Concrete
225,Linoleum,Gravel,Concrete
226,Linoleum,Grass,Concrete
227,Linoleum,Grass,Concrete
228,Linoleum,Grass,Carpet
229,Grass,Grass,Concrete
230,Grass,Grass,Concrete
231,Concrete,Grass,Concrete
232,Carpet,Gravel,Concrete
233,Carpet,Gravel,Concrete
234,Grass,Grass,Concrete
235,Sidewalk,Gravel,Concrete
236,Linoleum,Gravel,Linoleum
237,Grass,Grass,Concrete
238,Grass,Grass,Concrete
239,Grass,Grass,Concrete
240,Linoleum,Grass,Concrete
241,Linoleum,Grass,Carpet
242,Linoleum,Grass,Linoleum
243,Linoleum,Grass,Concrete
244,Linoleum,Grass,Grass
245,Grass,Grass,Concrete
246,Grass,Grass,Concrete
247,Linoleum,Grass,Concrete
248,Linoleum,Grass,Concrete
249,Grass,Grass,Concrete
250,Grass,Grass,Concrete
251,Grass,Grass,Concrete
252,Grass,Grass,Concrete
253,Grass,Gravel,Concrete
254,Linoleum,Gravel,Concrete
255,Sidewalk,Grass,Concrete
256,Linoleum,Gravel,Concrete
257,Linoleum,Gravel,Carpet
258,Grass,Grass,Concrete
259,Grass,Grass,Concrete
260,Grass,Grass,Linoleum
261,Linoleum,Grass,Linoleum
262,Linoleum,Grass,Concrete
263,Linoleum,Grass,Linoleum
264,Linoleum,Grass,Concrete
265,Linoleum,Grass,Carpet
266,Linoleum,Grass,Concrete
267,Grass,Grass,Concrete
268,Grass,Grass,Carpet
269,Grass,Grass,Linoleum
270,Grass,Grass,Concrete
271,Grass,Grass,Concrete
272,Grass,Grass,Concrete
273,Grass,Grass,Concrete
274,Grass,Grass,Concrete
275,Grass,Grass,Concrete
276,Concrete,Grass,Linoleum
277,Concrete,Gravel,Carpet
278,Linoleum,Gravel,Linoleum
279,Grass,Gravel,Sidewalk
280,Grass,Grass,Concrete
281,Linoleum,Grass,Concrete
282,Linoleum,Grass,Concrete
283,Linoleum,Grass,Linoleum
284,Linoleum,Grass,Concrete
285,Linoleum,Gravel,Concrete
286,Linoleum,Grass,Concrete
287,Grass,Grass,Linoleum
288,Grass,Grass,Linoleum
289,Linoleum,Grass,Carpet
290,Linoleum,Grass,Concrete
291,Linoleum,Grass,Linoleum
292,Linoleum,Gravel,Linoleum
293,Grass,Grass,Linoleum
294,Grass,Grass,Linoleum
295,Grass,Grass,Grass
296,Grass,Grass,Concrete
297,Grass,Grass,Concrete
298,Concrete,Gravel,Concrete
299,Carpet,Gravel,Concrete
300,Concrete,Gravel,Concrete
301,Linoleum,Gravel,Concrete
302,Linoleum,Gravel,Concrete
303,Grass,Grass,Concrete
304,Linoleum,Grass,Concrete
305,Linoleum,Grass,Concrete
306,Linoleum,Grass,Grass
307,Grass,Grass,Linoleum
308,Grass,Gravel,Linoleum
309,Grass,Gravel,Linoleum
310,Linoleum,Grass,Linoleum
311,Linoleum,Grass,Concrete
312,Linoleum,Grass,Linoleum
313,Linoleum,Grass,Concrete
314,Linoleum,Grass,Concrete
315,Grass,Grass,Carpet
316,Grass,Grass,Carpet
317,Grass,Grass,Concrete
318,Grass,Grass,Concrete
319,Grass,Grass,Concrete
320,Concrete,Grass,Carpet
321,Carpet,Gravel,Concrete
322,Linoleum,Grass,Concrete
323,Linoleum,Grass,Concrete
324,Linoleum,Gravel,Concrete
325,Grass,Gravel,Carpet
326,Linoleum,Grass,Linoleum
327,Linoleum,Grass,Linoleum
328,Grass,Grass,Concrete
329,Linoleum,Grass,Concrete
330,Linoleum,Grass,Linoleum
331,Linoleum,Gravel,Concrete
332,Linoleum,Grass,Concrete
333,Grass,Grass,Concrete
334,Linoleum,Grass,Concrete
335,Linoleum,Grass,Concrete
336,Grass,Grass,Concrete
337,Linoleum,Grass,Linoleum
338,Linoleum,Grass,Concrete
339,Grass,Grass,Carpet
340,Grass,Grass,Concrete
341,Grass,Grass,Concrete
342,Grass,Grass,Concrete
343,Concrete,Gravel,Concrete
344,Concrete,Gravel,Concrete
345,Linoleum,Gravel,Concrete
346,Linoleum,Grass,Concrete
347,Grass,Grass,Concrete
348,Grass,Grass,Concrete
349,Grass,Grass,Linoleum
350,Grass,Grass,Linoleum
351,Linoleum,Grass,Concrete
352,Linoleum,Grass,Carpet
353,Linoleum,Grass,Linoleum
354,Linoleum,Grass,Concrete
355,Linoleum,Grass,Linoleum
356,Grass,Grass,Concrete
357,Grass,Grass,Concrete
358,Grass,Grass,Linoleum
359,Grass,Grass,Concrete
360,Grass,Grass,Linoleum
361,Grass,Grass,Linoleum
362,Grass,Grass,Concrete
363,Grass,Grass,Grass
364,Linoleum,Grass,Concrete
365,Linoleum,Gravel,Concrete
366,Concrete,Gravel,Concrete
367,Concrete,Gravel,Concrete
368,Linoleum,Grass,Concrete
369,Linoleum,Grass,Concrete
370,Linoleum,Gravel,Carpet
371,Linoleum,Gravel,Concrete
372,Grass,Grass,Concrete
373,Grass,Grass,Concrete
374,Linoleum,Grass,Concrete
375,Linoleum,Grass,Concrete
376,Linoleum,Grass,Carpet
377,Linoleum,Grass,Linoleum
378,Linoleum,Grass,Concrete
379,Grass,Grass,Concrete
380,Grass,Grass,Grass
381,Grass,Grass,Linoleum
382,Linoleum,Grass,Carpet
383,Grass,Grass,Linoleum
384,Grass,Grass,Concrete
385,Grass,Grass,Linoleum
386,Grass,Grass,Concrete
387,Grass,Grass,Carpet
388,Grass,Grass,Concrete
389,Grass,Grass,Concrete
390,Grass,Grass,Concrete
391,Grass,Grass,Concrete
392,Concrete,Grass,Concrete
393,Linoleum,Grass,Concrete
394,Grass,Grass,Concrete
395,Grass,Grass,Linoleum
396,Concrete,Gravel,Linoleum
397,Linoleum,Gravel,Concrete
398,Grass,Grass,Concrete
399,Linoleum,Grass,Linoleum
400,Linoleum,Grass,Linoleum
401,Carpet,Grass,Linoleum
402,Linoleum,Grass,Concrete
403,Linoleum,Grass,Concrete
404,Linoleum,Grass,Linoleum
405,Grass,Gravel,Concrete
406,Linoleum,Gravel,Linoleum
407,Grass,Grass,Concrete
408,Grass,Grass,Linoleum
409,Grass,Grass,Linoleum
410,Linoleum,Grass,Linoleum
411,Linoleum,Grass,Carpet
412,Linoleum,Gravel,Linoleum
413,Concrete,Gravel,Sidewalk
414,Concrete,Gravel,Sidewalk
415,Grass,Gravel,Sidewalk
416,Grass,Gravel,Concrete
417,Grass,Grass,Linoleum
418,Grass,Grass,Grass
419,Gravel,Asphalt,Grass
420,Grass,Asphalt,Grass
421,Sidewalk,Asphalt,Asphalt
422,Sidewalk,Sidewalk,Asphalt
423,Sidewalk,Asphalt,Asphalt
