,True Label,RF Time,Time
0,1.0,0.0,1612562218.5730155
1,1.0,0.0,1612562218.6069336
2,1.0,0.0,1612562218.6367636
3,1.0,0.0,1612562218.6738575
4,1.0,0.0,1612562218.705028
5,1.0,0.0,1612562218.7330194
6,1.0,0.0,1612562218.75791
7,1.0,0.0,1612562218.783929
8,1.0,0.0,1612562218.8129144
9,1.0,0.0,1612562218.8400366
10,1.0,0.0,1612562218.8676872
11,1.0,0.0,1612562218.8924422
12,1.0,0.0,1612562218.9185514
13,1.0,0.0,1612562218.937245
14,1.0,0.0,1612562218.9550562
15,1.0,0.0,1612562218.98018
16,1.0,0.0,1612562219.0048034
17,1.0,0.0,1612562219.034209
18,1.0,0.0,1612562219.0590312
19,1.0,0.0,1612562219.0832365
20,1.0,0.0,1612562219.1119995
21,1.0,0.0,1612562219.1373959
22,1.0,0.0,1612562219.1604762
23,1.0,0.0,1612562219.178367
24,1.0,0.0,1612562219.2042434
25,1.0,0.0,1612562219.2279053
26,1.0,0.0,1612562219.2583077
27,1.0,0.0,1612562219.286147
28,1.0,0.0,1612562219.3124003
29,1.0,0.0,1612562219.3387806
30,1.0,0.0,1612562219.3637447
31,1.0,0.0,1612562219.38139
32,1.0,0.0,1612562219.3992856
33,1.0,0.0,1612562219.4207292
34,1.0,0.0,1612562219.4457734
35,1.0,0.0,1612562219.4755292
36,1.0,0.0,1612562219.5011609
37,1.0,0.0,1612562219.529725
38,1.0,0.0,1612562219.559879
39,1.0,0.0,1612562219.5870833
40,1.0,0.0,1612562219.606423
41,1.0,0.0,1612562219.6272655
42,1.0,0.0,1612562219.6505258
43,1.0,0.0,1612562219.6769848
44,1.0,0.0,1612562219.704202
45,1.0,0.0,1612562219.728926
46,1.0,0.0,1612562219.7548976
47,1.0,0.0,1612562219.779047
48,1.0,0.0,1612562219.8039548
49,1.0,0.0,1612562219.8243387
50,1.0,0.0,1612562219.8496206
51,1.0,0.0,1612562219.8745816
52,1.0,0.0,1612562219.9022968
53,1.0,0.0,1612562219.9272337
54,1.0,0.0,1612562219.951361
55,1.0,0.0,1612562219.9785948
56,1.0,0.0,1612562220.0052152
57,1.0,0.0,1612562220.027363
58,1.0,0.0,1612562220.0468528
59,1.0,0.0,1612562220.070656
60,1.0,0.0,1612562220.0960925
61,1.0,0.0,1612562220.1286807
62,1.0,0.0,1612562220.1549125
63,1.0,0.0,1612562220.1821918
64,1.0,0.0,1612562220.2088223
65,1.0,0.0,1612562220.2344615
66,1.0,0.0,1612562220.2535563
67,1.0,0.0,1612562220.2711143
68,1.0,0.0,1612562220.2960699
69,1.0,0.0,1612562220.3245044
70,1.0,0.0,1612562220.3527853
71,1.0,0.0,1612562220.3763542
72,1.0,0.0,1612562220.4062371
73,1.0,0.0,1612562220.4318771
74,1.0,0.0,1612562220.4573815
75,1.0,0.0,1612562220.4793975
76,1.0,0.0,1612562220.4984887
77,1.0,0.0,1612562220.524509
78,1.0,0.0,1612562220.5859456
79,1.0,0.0,1612562220.612318
80,1.0,0.0,1612562220.6390283
81,1.0,0.0,1612562220.665844
82,1.0,0.0,1612562220.6896906
83,1.0,0.0,1612562220.7184706
84,1.0,0.0,1612562220.743151
85,1.0,0.0,1612562220.7744198
86,1.0,0.0,1612562220.7986689
87,1.0,0.0,1612562220.8221302
88,1.0,0.0,1612562220.8493667
89,1.0,0.0,1612562220.87492
90,1.0,0.0,1612562220.8934252
91,1.0,0.0,1612562220.911835
92,1.0,0.0,1612562220.9331722
93,1.0,0.0,1612562220.9583347
94,1.0,0.0,1612562220.9810224
95,1.0,0.0,1612562221.0061703
96,1.0,0.0,1612562221.0311406
97,1.0,0.0,1612562221.055611
98,1.0,0.0,1612562221.0805254
99,1.0,0.0,1612562221.104883
100,1.0,0.0,1612562221.1245575
101,1.0,0.0,1612562221.1449792
102,1.0,0.0,1612562221.1702478
103,1.0,0.0,1612562221.2008166
104,1.0,0.0,1612562221.2250865
105,1.0,0.0,1612562221.255583
106,1.0,0.0,1612562221.2820547
107,1.0,0.0,1612562221.3080232
108,1.0,0.0,1612562221.3278983
109,1.0,0.0,1612562221.3463185
110,1.0,0.0,1612562221.370579
111,1.0,0.0,1612562221.3966305
112,1.0,0.0,1612562221.4223504
113,1.0,0.0,1612562221.447378
114,1.0,0.0,1612562221.4718626
115,1.0,0.0,1612562221.5006297
116,1.0,0.0,1612562221.5266097
117,1.0,0.0,1612562221.5458353
118,1.0,0.0,1612562221.5690646
119,1.0,0.0,1612562221.5936227
120,1.0,0.0,1612562221.6191328
121,1.0,0.0,1612562221.6453323
122,1.0,0.0,1612562221.6686046
123,1.0,0.0,1612562221.6950293
124,1.0,0.0,1612562221.721311
125,1.0,0.0,1612562221.7414188
126,1.0,0.0,1612562221.7631192
127,1.0,0.0,1612562221.7873418
128,1.0,0.0,1612562221.8154888
129,1.0,0.0,1612562221.8424895
130,1.0,0.0,1612562221.8691854
131,1.0,0.0,1612562221.8962936
132,1.0,0.0,1612562221.9226427
133,1.0,0.0,1612562221.9498363
134,1.0,0.0,1612562221.9694445
135,1.0,0.0,1612562221.9951167
136,1.0,0.0,1612562222.022507
137,1.0,0.0,1612562222.0526114
138,1.0,0.0,1612562222.0785317
139,1.0,0.0,1612562222.1111152
140,1.0,0.0,1612562222.1378117
141,1.0,0.0,1612562222.1662703
142,1.0,0.0,1612562222.1886728
143,1.0,0.0,1612562222.2150927
144,1.0,0.0,1612562222.2444959
145,1.0,0.0,1612562222.2755313
146,1.0,0.0,1612562222.3051639
147,1.0,0.0,1612562222.3324058
148,1.0,0.0,1612562222.358294
149,1.0,0.0,1612562222.3784876
150,1.0,0.0,1612562222.3993063
151,1.0,0.0,1612562222.4268947
152,1.0,0.0,1612562222.4562855
153,1.0,0.0,1612562222.482357
154,1.0,0.0,1612562222.5117168
155,1.0,0.0,1612562222.5399284
156,1.0,0.0,1612562222.56777
157,1.0,0.0,1612562222.5909996
158,1.0,0.0,1612562222.6173732
159,1.0,0.0,1612562222.6430197
160,1.0,0.0,1612562222.6716104
161,1.0,0.0,1612562222.6993144
162,1.0,0.0,1612562222.725287
163,1.0,0.0,1612562222.7543693
164,1.0,0.0,1612562222.7797108
165,1.0,0.0,1612562222.8030922
166,1.0,0.0,1612562222.824423
167,1.0,0.0,1612562222.8530886
168,1.0,0.0,1612562222.8790817
169,1.0,0.0,1612562222.909684
170,1.0,0.0,1612562222.9361396
171,1.0,0.0,1612562222.9633682
172,1.0,0.0,1612562222.9912682
173,1.0,0.0,1612562223.0200458
174,1.0,0.0,1612562223.0445416
175,1.0,0.0,1612562223.0683522
176,1.0,0.0,1612562223.094875
177,1.0,0.0,1612562223.1185236
178,1.0,0.0,1612562223.142905
179,1.0,0.0,1612562223.1680994
180,1.0,0.0,1612562223.1933548
181,1.0,0.0,1612562223.2178972
182,1.0,0.0,1612562223.2361999
183,1.0,0.0,1612562223.2571917
184,1.0,0.0,1612562223.2845657
185,1.0,0.0,1612562223.3114586
186,1.0,0.0,1612562223.3394961
187,1.0,0.0,1612562223.3676708
188,1.0,0.0,1612562223.3927488
189,1.0,0.0,1612562223.4181013
190,1.0,0.0,1612562223.4418695
191,1.0,0.0,1612562223.4600143
192,1.0,0.0,1612562223.487758
193,1.0,0.0,1612562223.5194066
194,1.0,0.0,1612562223.5462346
195,1.0,0.0,1612562223.5744374
196,1.0,0.0,1612562223.6004329
197,1.0,0.0,1612562223.63848
198,1.0,0.0,1612562223.6584537
199,1.0,0.0,1612562223.6763458
200,1.0,0.0,1612562223.6950448
201,1.0,0.0,1612562223.7208426
202,1.0,0.0,1612562223.746381
203,1.0,0.0,1612562223.772087
204,1.0,0.0,1612562223.798499
205,1.0,0.0,1612562223.82462
206,1.0,0.0,1612562223.8500361
207,1.0,0.0,1612562223.87489
208,1.0,0.0,1612562223.8943698
209,1.0,0.0,1612562223.9177976
210,1.0,0.0,1612562223.9427905
211,1.0,0.0,1612562223.9724698
212,1.0,0.0,1612562223.9984767
213,1.0,0.0,1612562224.0231152
214,1.0,0.0,1612562224.051994
215,1.0,0.0,1612562224.07715
216,1.0,0.0,1612562224.0967433
217,1.0,0.0,1612562224.1155758
218,1.0,0.0,1612562224.1377802
219,1.0,0.0,1612562224.1622932
220,1.0,0.0,1612562224.189165
221,1.0,0.0,1612562224.2185705
222,1.0,0.0,1612562224.2444587
223,1.0,0.0,1612562224.2715766
224,1.0,0.0,1612562224.2988722
225,1.0,0.0,1612562224.3189735
226,1.0,0.0,1612562224.3372319
