,True Label,RF Time,Time
0,2.0,0.0,1612556219.9645658
1,2.0,0.0,1612556219.9843314
2,2.0,0.0,1612556220.0029185
3,2.0,0.0,1612556220.0260997
4,2.0,0.0,1612556220.0521462
5,2.0,0.0,1612556220.079048
6,2.0,0.0,1612556220.1041548
7,2.0,0.0,1612556220.1276298
8,2.0,0.0,1612556220.1467054
9,2.0,0.0,1612556220.1654558
10,2.0,0.0,1612556220.1831517
11,2.0,0.0,1612556220.2019598
12,2.0,0.0,1612556220.2206988
13,2.0,0.0,1612556220.245888
14,2.0,0.0,1612556220.270067
15,2.0,0.0,1612556220.2951536
16,2.0,0.0,1612556220.3180737
17,2.0,0.0,1612556220.3393297
18,2.0,0.0,1612556220.3584454
19,2.0,0.0,1612556220.3775349
20,2.0,0.0,1612556220.3961399
21,2.0,0.0,1612556220.4135742
22,2.0,0.0,1612556220.4322429
23,2.0,0.0,1612556220.451263
24,2.0,0.0,1612556220.4731674
25,2.0,0.0,1612556220.4948583
26,2.0,0.0,1612556220.517435
27,2.0,0.0,1612556220.5376978
28,2.0,0.0,1612556220.557718
29,2.0,0.0,1612556220.5754964
30,2.0,0.0,1612556220.5931525
31,2.0,0.0,1612556220.6108658
32,2.0,0.0,1612556220.628826
33,2.0,0.0,1612556220.6458313
34,2.0,0.0,1612556220.6689162
35,2.0,0.0,1612556220.693964
36,2.0,0.0,1612556220.7160714
37,2.0,0.0,1612556220.7381532
38,2.0,0.0,1612556220.7588034
39,2.0,0.0,1612556220.777741
40,2.0,0.0,1612556220.7963512
41,2.0,0.0,1612556220.815981
42,2.0,0.0,1612556220.8350923
43,2.0,0.0,1612556220.852228
44,2.0,0.0,1612556220.871068
45,2.0,0.0,1612556220.8917623
46,2.0,0.0,1612556220.9125433
47,2.0,0.0,1612556220.9341528
48,2.0,0.0,1612556220.9564164
49,2.0,0.0,1612556220.9786417
50,2.0,0.0,1612556220.99815
51,2.0,0.0,1612556221.0153632
52,2.0,0.0,1612556221.032663
53,2.0,0.0,1612556221.0499985
54,2.0,0.0,1612556221.0689585
55,2.0,0.0,1612556221.088424
56,2.0,0.0,1612556221.10965
57,2.0,0.0,1612556221.1318455
58,2.0,0.0,1612556221.1543105
59,2.0,0.0,1612556221.174303
60,2.0,0.0,1612556221.195587
61,2.0,0.0,1612556221.2131488
62,2.0,0.0,1612556221.2328496
63,2.0,0.0,1612556221.252895
64,2.0,0.0,1612556221.2698846
65,2.0,0.0,1612556221.2883346
66,2.0,0.0,1612556221.3056853
67,2.0,0.0,1612556221.3265834
68,2.0,0.0,1612556221.3487024
69,2.0,0.0,1612556221.369692
70,2.0,0.0,1612556221.3913455
71,2.0,0.0,1612556221.4126801
72,2.0,0.0,1612556221.434143
73,2.0,0.0,1612556221.4518774
74,2.0,0.0,1612556221.4712067
75,2.0,0.0,1612556221.4888148
76,2.0,0.0,1612556221.5081005
77,2.0,0.0,1612556221.5279064
78,2.0,0.0,1612556221.5479078
79,2.0,0.0,1612556221.5706005
80,2.0,0.0,1612556221.592501
81,2.0,0.0,1612556221.614951
82,2.0,0.0,1612556221.6363642
83,2.0,0.0,1612556221.655343
84,2.0,0.0,1612556221.675061
85,2.0,0.0,1612556221.6944156
86,2.0,0.0,1612556221.7138155
87,2.0,0.0,1612556221.7309542
88,2.0,0.0,1612556221.7520149
89,2.0,0.0,1612556221.7747364
90,2.0,0.0,1612556221.795188
91,2.0,0.0,1612556221.8164978
92,2.0,0.0,1612556221.8375986
93,2.0,0.0,1612556221.856942
94,2.0,0.0,1612556221.874974
95,2.0,0.0,1612556221.89418
96,2.0,0.0,1612556221.9116242
97,2.0,0.0,1612556221.9298983
98,2.0,0.0,1612556221.9486132
99,2.0,0.0,1612556221.9678845
100,2.0,0.0,1612556221.9882772
101,2.0,0.0,1612556222.0098104
102,2.0,0.0,1612556222.0309603
103,2.0,0.0,1612556222.0511427
104,2.0,0.0,1612556222.0710223
105,2.0,0.0,1612556222.0892544
106,2.0,0.0,1612556222.1071625
107,2.0,0.0,1612556222.1256979
108,2.0,0.0,1612556222.1449146
109,2.0,0.0,1612556222.1647527
110,2.0,0.0,1612556222.186596
111,2.0,0.0,1612556222.2069519
112,2.0,0.0,1612556222.2291622
113,2.0,0.0,1612556222.2502415
114,2.0,0.0,1612556222.2724307
115,2.0,0.0,1612556222.2928452
116,2.0,0.0,1612556222.3112419
117,2.0,0.0,1612556222.3297598
118,2.0,0.0,1612556222.3486917
119,2.0,0.0,1612556222.366235
120,2.0,0.0,1612556222.3834105
121,2.0,0.0,1612556222.4037669
122,2.0,0.0,1612556222.4246068
123,2.0,0.0,1612556222.445095
124,2.0,0.0,1612556222.4668696
125,2.0,0.0,1612556222.4886801
126,2.0,0.0,1612556222.5079403
127,2.0,0.0,1612556222.5258913
128,2.0,0.0,1612556222.5456636
129,2.0,0.0,1612556222.5650716
130,2.0,0.0,1612556222.5826235
131,2.0,0.0,1612556222.600534
132,2.0,0.0,1612556222.6198218
133,2.0,0.0,1612556222.6442459
134,2.0,0.0,1612556222.6660314
135,2.0,0.0,1612556222.6883674
136,2.0,0.0,1612556222.7095082
137,2.0,0.0,1612556222.7285626
138,2.0,0.0,1612556222.7461782
139,2.0,0.0,1612556222.7659612
140,2.0,0.0,1612556222.7841647
141,2.0,0.0,1612556222.803218
142,2.0,0.0,1612556222.8231752
143,2.0,0.0,1612556222.8469372
144,2.0,0.0,1612556222.8699863
145,2.0,0.0,1612556222.8917196
146,2.0,0.0,1612556222.912826
147,2.0,0.0,1612556222.9340098
148,2.0,0.0,1612556222.9531949
149,2.0,0.0,1612556222.9728897
150,2.0,0.0,1612556222.9921393
151,2.0,0.0,1612556223.0107858
152,2.0,0.0,1612556223.0288215
153,2.0,0.0,1612556223.048352
154,2.0,0.0,1612556223.06788
155,2.0,0.0,1612556223.0879214
156,2.0,0.0,1612556223.1095731
157,2.0,0.0,1612556223.1299915
158,2.0,0.0,1612556223.1480982
159,2.0,0.0,1612556223.1672
160,2.0,0.0,1612556223.1855333
161,2.0,0.0,1612556223.205478
162,2.0,0.0,1612556223.2240746
163,2.0,0.0,1612556223.2478783
164,2.0,0.0,1612556223.2673764
165,2.0,0.0,1612556223.2881687
166,2.0,0.0,1612556223.3081534
167,2.0,0.0,1612556223.330712
168,2.0,0.0,1612556223.3501816
169,2.0,0.0,1612556223.3682258
170,2.0,0.0,1612556223.387517
171,2.0,0.0,1612556223.4048972
172,2.0,0.0,1612556223.4232614
173,2.0,0.0,1612556223.4433682
174,2.0,0.0,1612556223.4629169
175,2.0,0.0,1612556223.4842968
176,2.0,0.0,1612556223.5061417
177,2.0,0.0,1612556223.5285983
178,2.0,0.0,1612556223.552023
179,2.0,0.0,1612556223.5704832
180,2.0,0.0,1612556223.5890899
181,2.0,0.0,1612556223.6092627
182,2.0,0.0,1612556223.6328757
183,2.0,0.0,1612556223.6519365
184,2.0,0.0,1612556223.6730864
185,2.0,0.0,1612556223.694701
186,2.0,0.0,1612556223.7174113
187,2.0,0.0,1612556223.7366867
188,2.0,0.0,1612556223.7577481
189,2.0,0.0,1612556223.7775874
190,2.0,0.0,1612556223.795383
191,2.0,0.0,1612556223.8133948
192,2.0,0.0,1612556223.8323152
193,2.0,0.0,1612556223.8517559
194,2.0,0.0,1612556223.8690023
195,2.0,0.0,1612556223.8900933
196,2.0,0.0,1612556223.9141157
197,2.0,0.0,1612556223.9363487
198,2.0,0.0,1612556223.9598901
199,2.0,0.0,1612556223.9819763
200,2.0,0.0,1612556223.999571
201,2.0,0.0,1612556224.0185263
202,2.0,0.0,1612556224.035854
