,True Label,RF Time,Time
0,3.0,0.0,1612556932.0617568
1,3.0,0.0,1612556932.0807106
2,3.0,0.0,1612556932.099076
3,3.0,0.0,1612556932.1173127
4,3.0,0.0,1612556932.1452885
5,3.0,0.0,1612556932.170262
6,3.0,0.0,1612556932.1964386
7,3.0,0.0,1612556932.2214
8,3.0,0.0,1612556932.2418764
9,3.0,0.0,1612556932.2615306
10,3.0,0.0,1612556932.281477
11,3.0,0.0,1612556932.3000894
12,3.0,0.0,1612556932.3191028
13,3.0,0.0,1612556932.3372006
14,3.0,0.0,1612556932.3624759
15,3.0,0.0,1612556932.384497
16,3.0,0.0,1612556932.4108548
17,3.0,0.0,1612556932.4337351
18,3.0,0.0,1612556932.457764
19,3.0,0.0,1612556932.4779093
20,3.0,0.0,1612556932.4973228
21,3.0,0.0,1612556932.5159438
22,3.0,0.0,1612556932.5351527
23,3.0,0.0,1612556932.5548682
24,3.0,0.0,1612556932.5785024
25,3.0,0.0,1612556932.603153
26,3.0,0.0,1612556932.6389897
27,3.0,0.0,1612556932.6664562
28,3.0,0.0,1612556932.6884267
29,3.0,0.0,1612556932.7082264
30,3.0,0.0,1612556932.7282982
31,3.0,0.0,1612556932.7471497
32,3.0,0.0,1612556932.765596
33,3.0,0.0,1612556932.791865
34,3.0,0.0,1612556932.8114362
35,3.0,0.0,1612556932.8364358
36,3.0,0.0,1612556932.8602893
37,3.0,0.0,1612556932.8830774
38,3.0,0.0,1612556932.9030008
39,3.0,0.0,1612556932.9222457
40,3.0,0.0,1612556932.941876
41,3.0,0.0,1612556932.9618657
42,3.0,0.0,1612556932.9815624
43,3.0,0.0,1612556933.0001674
44,3.0,0.0,1612556933.024617
45,3.0,0.0,1612556933.0539584
46,3.0,0.0,1612556933.080326
47,3.0,0.0,1612556933.1030757
48,3.0,0.0,1612556933.122356
49,3.0,0.0,1612556933.1412196
50,3.0,0.0,1612556933.1596181
51,3.0,0.0,1612556933.1779947
52,3.0,0.0,1612556933.1961834
53,3.0,0.0,1612556933.2160244
54,3.0,0.0,1612556933.2366233
55,3.0,0.0,1612556933.2577307
56,3.0,0.0,1612556933.2793615
57,3.0,0.0,1612556933.299765
58,3.0,0.0,1612556933.3193219
59,3.0,0.0,1612556933.3390255
60,3.0,0.0,1612556933.3567417
61,3.0,0.0,1612556933.3750408
62,3.0,0.0,1612556933.393019
63,3.0,0.0,1612556933.4107664
64,3.0,0.0,1612556933.4314804
65,3.0,0.0,1612556933.452787
66,3.0,0.0,1612556933.4747396
67,3.0,0.0,1612556933.4964302
68,3.0,0.0,1612556933.519101
69,3.0,0.0,1612556933.5390942
70,3.0,0.0,1612556933.5566964
71,3.0,0.0,1612556933.575167
72,3.0,0.0,1612556933.594272
73,3.0,0.0,1612556933.6141763
74,3.0,0.0,1612556933.633485
75,3.0,0.0,1612556933.6551747
76,3.0,0.0,1612556933.6784556
77,3.0,0.0,1612556933.6996734
78,3.0,0.0,1612556933.720553
79,3.0,0.0,1612556933.739749
80,3.0,0.0,1612556933.7585413
81,3.0,0.0,1612556933.7754815
82,3.0,0.0,1612556933.7938154
83,3.0,0.0,1612556933.8124235
84,3.0,0.0,1612556933.82989
85,3.0,0.0,1612556933.8508747
86,3.0,0.0,1612556933.8700976
87,3.0,0.0,1612556933.8923452
88,3.0,0.0,1612556933.9129388
89,3.0,0.0,1612556933.9361415
90,3.0,0.0,1612556933.956945
91,3.0,0.0,1612556933.9745884
92,3.0,0.0,1612556933.9923234
93,3.0,0.0,1612556934.0102751
94,3.0,0.0,1612556934.028551
95,3.0,0.0,1612556934.0460706
96,3.0,0.0,1612556934.0723302
97,3.0,0.0,1612556934.0961187
98,3.0,0.0,1612556934.118795
99,3.0,0.0,1612556934.1406205
100,3.0,0.0,1612556934.1614394
101,3.0,0.0,1612556934.182039
102,3.0,0.0,1612556934.2017856
103,3.0,0.0,1612556934.2205856
104,3.0,0.0,1612556934.2394364
105,3.0,0.0,1612556934.2584167
106,3.0,0.0,1612556934.2765443
107,3.0,0.0,1612556934.2986264
108,3.0,0.0,1612556934.3196187
109,3.0,0.0,1612556934.340735
110,3.0,0.0,1612556934.3622406
111,3.0,0.0,1612556934.380996
112,3.0,0.0,1612556934.3989604
113,3.0,0.0,1612556934.4176106
114,3.0,0.0,1612556934.434792
115,3.0,0.0,1612556934.4526107
116,3.0,0.0,1612556934.4714425
117,3.0,0.0,1612556934.4924886
118,3.0,0.0,1612556934.5150924
119,3.0,0.0,1612556934.5386505
120,3.0,0.0,1612556934.5598848
121,3.0,0.0,1612556934.5813992
122,3.0,0.0,1612556934.5991147
123,3.0,0.0,1612556934.6179335
124,3.0,0.0,1612556934.637132
125,3.0,0.0,1612556934.656485
126,3.0,0.0,1612556934.6745827
127,3.0,0.0,1612556934.692953
128,3.0,0.0,1612556934.7129507
129,3.0,0.0,1612556934.7330549
130,3.0,0.0,1612556934.7548072
131,3.0,0.0,1612556934.7759445
132,3.0,0.0,1612556934.7973444
133,3.0,0.0,1612556934.815908
134,3.0,0.0,1612556934.8349128
135,3.0,0.0,1612556934.8546793
136,3.0,0.0,1612556934.8732874
137,3.0,0.0,1612556934.8907058
138,3.0,0.0,1612556934.9077363
139,3.0,0.0,1612556934.9284015
140,3.0,0.0,1612556934.9495337
141,3.0,0.0,1612556934.971874
142,3.0,0.0,1612556934.9953318
143,3.0,0.0,1612556935.0179856
144,3.0,0.0,1612556935.0357516
145,3.0,0.0,1612556935.0545275
146,3.0,0.0,1612556935.072928
147,3.0,0.0,1612556935.0924304
148,3.0,0.0,1612556935.111694
149,3.0,0.0,1612556935.1288233
150,3.0,0.0,1612556935.1498182
151,3.0,0.0,1612556935.1714098
152,3.0,0.0,1612556935.1929
153,3.0,0.0,1612556935.2137864
154,3.0,0.0,1612556935.2401018
155,3.0,0.0,1612556935.2588563
156,3.0,0.0,1612556935.2774923
157,3.0,0.0,1612556935.2948258
158,3.0,0.0,1612556935.3125157
159,3.0,0.0,1612556935.3307352
160,3.0,0.0,1612556935.349618
161,3.0,0.0,1612556935.3719368
162,3.0,0.0,1612556935.3951156
163,3.0,0.0,1612556935.4175746
164,3.0,0.0,1612556935.437271
165,3.0,0.0,1612556935.4586864
166,3.0,0.0,1612556935.478295
167,3.0,0.0,1612556935.4958704
168,3.0,0.0,1612556935.5144806
169,3.0,0.0,1612556935.531911
170,3.0,0.0,1612556935.550366
171,3.0,0.0,1612556935.5673504
172,3.0,0.0,1612556935.5890338
173,3.0,0.0,1612556935.6090906
174,3.0,0.0,1612556935.6316166
175,3.0,0.0,1612556935.6522605
176,3.0,0.0,1612556935.674091
177,3.0,0.0,1612556935.694099
178,3.0,0.0,1612556935.7111313
179,3.0,0.0,1612556935.7293108
180,3.0,0.0,1612556935.7475662
181,3.0,0.0,1612556935.764689
182,3.0,0.0,1612556935.7830434
183,3.0,0.0,1612556935.8051934
184,3.0,0.0,1612556935.8256783
185,3.0,0.0,1612556935.848694
186,3.0,0.0,1612556935.86893
187,3.0,0.0,1612556935.8902948
188,3.0,0.0,1612556935.910612
189,3.0,0.0,1612556935.9290965
190,3.0,0.0,1612556935.9474957
191,3.0,0.0,1612556935.9662642
192,3.0,0.0,1612556935.986111
193,3.0,0.0,1612556936.0050874
194,3.0,0.0,1612556936.0258555
195,3.0,0.0,1612556936.048991
196,3.0,0.0,1612556936.0709267
197,3.0,0.0,1612556936.0927374
198,3.0,0.0,1612556936.1149545
199,3.0,0.0,1612556936.1320443
200,3.0,0.0,1612556936.1512394
201,3.0,0.0,1612556936.1686535
202,3.0,0.0,1612556936.1869705
203,3.0,0.0,1612556936.2050335
204,3.0,0.0,1612556936.2236176
205,3.0,0.0,1612556936.2448206
206,3.0,0.0,1612556936.2663445
207,3.0,0.0,1612556936.2912583
208,3.0,0.0,1612556936.311315
209,3.0,0.0,1612556936.3316696
210,3.0,0.0,1612556936.351063
211,3.0,0.0,1612556936.368542
212,3.0,0.0,1612556936.3880515
213,3.0,0.0,1612556936.4066622
214,3.0,0.0,1612556936.4246395
215,3.0,0.0,1612556936.4424655
216,3.0,0.0,1612556936.4642005
217,3.0,0.0,1612556936.4858334
218,3.0,0.0,1612556936.507934
219,3.0,0.0,1612556936.5296257
220,3.0,0.0,1612556936.5518854
221,3.0,0.0,1612556936.5702658
222,3.0,0.0,1612556936.5903547
223,3.0,0.0,1612556936.6076162
224,3.0,0.0,1612556936.62512
225,3.0,0.0,1612556936.6443372
226,3.0,0.0,1612556936.6614978
227,3.0,0.0,1612556936.682612
228,3.0,0.0,1612556936.7044282
229,3.0,0.0,1612556936.7264566
230,3.0,0.0,1612556936.7486265
231,3.0,0.0,1612556936.7698119
232,3.0,0.0,1612556936.7903771
