,True Label,RF Time,Time
0,2.0,0.0,1612684857.4479284
1,2.0,0.0,1612684857.4683025
2,2.0,0.0,1612684857.4882317
3,2.0,0.0,1612684857.5067542
4,2.0,0.0,1612684857.5350847
5,2.0,0.0,1612684857.5655868
6,2.0,0.0,1612684857.6023338
7,2.0,0.0,1612684857.633202
8,2.0,0.0,1612684857.6642048
9,2.0,0.0,1612684857.6930623
10,2.0,0.0,1612684857.7203753
11,2.0,0.0,1612684857.7420976
12,2.0,0.0,1612684857.7672117
13,2.0,0.0,1612684857.792653
14,2.0,0.0,1612684857.8166232
15,2.0,0.0,1612684857.8419907
16,2.0,0.0,1612684857.8680873
17,2.0,0.0,1612684857.8971896
18,2.0,0.0,1612684857.922016
19,2.0,0.0,1612684857.9397638
20,2.0,0.0,1612684857.9624882
21,2.0,0.0,1612684857.9886303
22,2.0,0.0,1612684858.013434
23,2.0,0.0,1612684858.0388768
24,2.0,0.0,1612684858.0646596
25,2.0,0.0,1612684858.0897963
26,2.0,0.0,1612684858.115912
27,2.0,0.0,1612684858.1361
28,2.0,0.0,1612684858.1538916
29,2.0,0.0,1612684858.173854
30,2.0,0.0,1612684858.1997755
31,2.0,0.0,1612684858.223738
32,2.0,0.0,1612684858.248385
33,2.0,0.0,1612684858.273081
34,2.0,0.0,1612684858.3009725
35,2.0,0.0,1612684858.3244803
36,2.0,0.0,1612684858.34768
37,2.0,0.0,1612684858.3660343
38,2.0,0.0,1612684858.3870394
39,2.0,0.0,1612684858.4130616
40,2.0,0.0,1612684858.440317
41,2.0,0.0,1612684858.4640985
42,2.0,0.0,1612684858.4907358
43,2.0,0.0,1612684858.5156267
44,2.0,0.0,1612684858.5390432
45,2.0,0.0,1612684858.5620053
46,2.0,0.0,1612684858.579117
47,2.0,0.0,1612684858.6005607
48,2.0,0.0,1612684858.6261592
49,2.0,0.0,1612684858.6503093
50,2.0,0.0,1612684858.6759405
51,2.0,0.0,1612684858.702726
52,2.0,0.0,1612684858.7288258
53,2.0,0.0,1612684858.755947
54,2.0,0.0,1612684858.7756226
55,2.0,0.0,1612684858.7929122
56,2.0,0.0,1612684858.813423
57,2.0,0.0,1612684858.8371491
58,2.0,0.0,1612684858.860509
59,2.0,0.0,1612684858.8872616
60,2.0,0.0,1612684858.9127758
61,2.0,0.0,1612684858.9397182
62,2.0,0.0,1612684858.9646432
63,2.0,0.0,1612684858.988987
64,2.0,0.0,1612684859.0062072
65,2.0,0.0,1612684859.0302103
66,2.0,0.0,1612684859.0550556
67,2.0,0.0,1612684859.079271
68,2.0,0.0,1612684859.106157
69,2.0,0.0,1612684859.131459
70,2.0,0.0,1612684859.1572468
71,2.0,0.0,1612684859.181834
72,2.0,0.0,1612684859.2065263
73,2.0,0.0,1612684859.2246864
74,2.0,0.0,1612684859.2478178
75,2.0,0.0,1612684859.273641
76,2.0,0.0,1612684859.3003757
77,2.0,0.0,1612684859.326798
78,2.0,0.0,1612684859.3527422
79,2.0,0.0,1612684859.3770645
80,2.0,0.0,1612684859.4093354
81,2.0,0.0,1612684859.4367032
82,2.0,0.0,1612684859.4601302
83,2.0,0.0,1612684859.486745
84,2.0,0.0,1612684859.5124774
85,2.0,0.0,1612684859.5395124
86,2.0,0.0,1612684859.5658393
87,2.0,0.0,1612684859.5906386
88,2.0,0.0,1612684859.6157584
89,2.0,0.0,1612684859.6400087
90,2.0,0.0,1612684859.6594775
91,2.0,0.0,1612684859.6768467
92,2.0,0.0,1612684859.6968858
93,2.0,0.0,1612684859.7224157
94,2.0,0.0,1612684859.7464163
95,2.0,0.0,1612684859.7731166
96,2.0,0.0,1612684859.7973802
97,2.0,0.0,1612684859.8239634
98,2.0,0.0,1612684859.8484778
99,2.0,0.0,1612684859.872465
100,2.0,0.0,1612684859.8913112
101,2.0,0.0,1612684859.9125235
102,2.0,0.0,1612684859.9416363
103,2.0,0.0,1612684859.9663186
104,2.0,0.0,1612684859.9925916
105,2.0,0.0,1612684860.0207658
106,2.0,0.0,1612684860.0495865
107,2.0,0.0,1612684860.0741756
108,2.0,0.0,1612684860.0958881
109,2.0,0.0,1612684860.1132216
110,2.0,0.0,1612684860.1375823
111,2.0,0.0,1612684860.163539
112,2.0,0.0,1612684860.1868598
113,2.0,0.0,1612684860.2124412
114,2.0,0.0,1612684860.2367613
115,2.0,0.0,1612684860.2625997
116,2.0,0.0,1612684860.28887
117,2.0,0.0,1612684860.3085303
118,2.0,0.0,1612684860.330889
119,2.0,0.0,1612684860.3563652
120,2.0,0.0,1612684860.3833444
121,2.0,0.0,1612684860.4108398
122,2.0,0.0,1612684860.4410818
123,2.0,0.0,1612684860.466122
124,2.0,0.0,1612684860.4900186
125,2.0,0.0,1612684860.5096471
126,2.0,0.0,1612684860.5269666
127,2.0,0.0,1612684860.55025
128,2.0,0.0,1612684860.5761547
129,2.0,0.0,1612684860.6023846
130,2.0,0.0,1612684860.6288748
131,2.0,0.0,1612684860.6581345
132,2.0,0.0,1612684860.684891
133,2.0,0.0,1612684860.7115018
134,2.0,0.0,1612684860.7297823
135,2.0,0.0,1612684860.7468843
136,2.0,0.0,1612684860.7702649
137,2.0,0.0,1612684860.795001
138,2.0,0.0,1612684860.824301
139,2.0,0.0,1612684860.849313
140,2.0,0.0,1612684860.8755748
141,2.0,0.0,1612684860.900148
142,2.0,0.0,1612684860.9254901
143,2.0,0.0,1612684860.9490967
144,2.0,0.0,1612684860.97491
145,2.0,0.0,1612684861.0037794
146,2.0,0.0,1612684861.0282671
147,2.0,0.0,1612684861.057104
148,2.0,0.0,1612684861.0825074
149,2.0,0.0,1612684861.1064453
150,2.0,0.0,1612684861.13085
151,2.0,0.0,1612684861.154612
152,2.0,0.0,1612684861.1772158
153,2.0,0.0,1612684861.194777
154,2.0,0.0,1612684861.2154174
155,2.0,0.0,1612684861.2394495
156,2.0,0.0,1612684861.2667682
157,2.0,0.0,1612684861.2922673
158,2.0,0.0,1612684861.315258
159,2.0,0.0,1612684861.339483
160,2.0,0.0,1612684861.3636305
161,2.0,0.0,1612684861.3884594
162,2.0,0.0,1612684861.4071162
163,2.0,0.0,1612684861.4290411
164,2.0,0.0,1612684861.4587998
165,2.0,0.0,1612684861.4832275
166,2.0,0.0,1612684861.5100906
167,2.0,0.0,1612684861.536323
168,2.0,0.0,1612684861.5619805
169,2.0,0.0,1612684861.5866427
170,2.0,0.0,1612684861.6094196
171,2.0,0.0,1612684861.6267436
172,2.0,0.0,1612684861.6506639
173,2.0,0.0,1612684861.6799133
174,2.0,0.0,1612684861.7064195
175,2.0,0.0,1612684861.730636
176,2.0,0.0,1612684861.761955
177,2.0,0.0,1612684861.7860897
178,2.0,0.0,1612684861.809733
179,2.0,0.0,1612684861.827076
180,2.0,0.0,1612684861.8440187
181,2.0,0.0,1612684861.8640807
182,2.0,0.0,1612684861.8884869
183,2.0,0.0,1612684861.9129355
184,2.0,0.0,1612684861.9403014
185,2.0,0.0,1612684861.9658637
186,2.0,0.0,1612684861.9913523
187,2.0,0.0,1612684862.0172503
188,2.0,0.0,1612684862.0427694
189,2.0,0.0,1612684862.0675538
190,2.0,0.0,1612684862.092094
191,2.0,0.0,1612684862.1162734
192,2.0,0.0,1612684862.1418796
193,2.0,0.0,1612684862.165972
194,2.0,0.0,1612684862.1909795
195,2.0,0.0,1612684862.2164166
196,2.0,0.0,1612684862.2449076
197,2.0,0.0,1612684862.2629685
198,2.0,0.0,1612684862.2877743
199,2.0,0.0,1612684862.3125324
200,2.0,0.0,1612684862.3390157
201,2.0,0.0,1612684862.3632033
202,2.0,0.0,1612684862.388993
203,2.0,0.0,1612684862.4164157
204,2.0,0.0,1612684862.4413698
205,2.0,0.0,1612684862.465542
206,2.0,0.0,1612684862.4891222
207,2.0,0.0,1612684862.516142
208,2.0,0.0,1612684862.539977
209,2.0,0.0,1612684862.5631125
210,2.0,0.0,1612684862.5893414
211,2.0,0.0,1612684862.612905
212,2.0,0.0,1612684862.640975
213,2.0,0.0,1612684862.666057
214,2.0,0.0,1612684862.6894658
215,2.0,0.0,1612684862.7071576
216,2.0,0.0,1612684862.7277176
217,2.0,0.0,1612684862.7526844
218,2.0,0.0,1612684862.7805572
219,2.0,0.0,1612684862.8060539
220,2.0,0.0,1612684862.8333158
221,2.0,0.0,1612684862.8587742
222,2.0,0.0,1612684862.8837264
223,2.0,0.0,1612684862.9059172
224,2.0,0.0,1612684862.9232798
225,2.0,0.0,1612684862.9466429
226,2.0,0.0,1612684862.9724321
227,2.0,0.0,1612684862.9990847
228,2.0,0.0,1612684863.0276687
229,2.0,0.0,1612684863.0556157
230,2.0,0.0,1612684863.0867388
231,2.0,0.0,1612684863.1139958
232,2.0,0.0,1612684863.1349254
233,2.0,0.0,1612684863.1526911
234,2.0,0.0,1612684863.178823
235,2.0,0.0,1612684863.2031317
236,2.0,0.0,1612684863.2284458
237,2.0,0.0,1612684863.2558753
238,2.0,0.0,1612684863.2827032
239,2.0,0.0,1612684863.3055727
240,2.0,0.0,1612684863.3292851
241,2.0,0.0,1612684863.3480284
242,2.0,0.0,1612684863.370395
243,2.0,0.0,1612684863.3966143
244,2.0,0.0,1612684863.4228213
245,2.0,0.0,1612684863.4463782
246,2.0,0.0,1612684863.4708536
247,2.0,0.0,1612684863.496214
